Time_Percentage,Angle
12.524584301805831,2.30004119873
12.605042016806722,2.3563766479490056
12.676559985696406,2.4140167236329972
12.74807795458609,2.471794128417997
12.828535669586985,2.528190612792997
12.900053638476667,2.581787109375
12.97157160736635,2.631858825684006
13.052029322367245,2.6781311035159945
13.123547291256928,2.7206344604490056
13.195065260146613,2.759773254395
13.275522975147505,2.796653747559006
13.34704094403719,2.8337554931640057
13.418558912926873,2.8745803833009944
13.499016627927768,2.9209365844729973
13.57053459681745,2.971076965332003
13.642052565707132,3.0216903686520027
13.722510280708027,3.070663452147997
13.794028249597712,3.11743927002
13.865546218487395,3.1624221801759944
13.946003933488289,3.20629119873
14.017521902377972,3.2495498657229973
14.089039871267655,3.292457580565994
14.16949758626855,3.3350296020509944
14.241015555158235,3.377113342285
14.321473270159126,3.418594360352003
14.392991239048811,3.459442138672003
14.464509207938494,3.499862670897997
14.54496692293939,3.5403289794920028
14.61648489182907,3.5815887451170028
14.688002860718754,3.6239013671870026
14.768460575719649,3.666618347167997
14.839978544609334,3.7089385986329972
14.911496513499017,3.750793457030994
14.99195422849991,3.792533874512003
15.063472197389594,3.83430480957
15.134990166279277,3.876052856445
15.215447881280172,3.9175262451170028
15.286965850169857,3.958366394042997
15.358483819059538,3.998291015625
15.438941534060433,4.037155151367003
15.510459502950116,4.075225830077997
15.5819774718398,4.113311767577997
15.662435186840693,4.152130126952997
15.733953155730376,4.19165802002
15.80547112462006,4.231086730957003
15.885928839620956,4.269264221190994
15.957446808510639,4.304954528809006
16.028964777400322,4.337364196777003
16.109422492401215,4.36637878418
16.1809404612909,4.392501831055
16.25245843018058,4.416519165039006
16.33291614518148,4.439834594727003
16.404434114071158,4.464218139647997
16.475952082960845,4.490997314452997
16.556409797961738,4.52091217041
16.62792776685142,4.554229736327997
16.699445735741104,4.590682983397997
16.779903450741998,4.629219055175994
16.85142141963168,4.668472290039006
16.922939388521367,4.707542419434006
17.00339710352226,4.746215820312003
17.074915072411944,4.784370422362997
17.146433041301627,4.821174621582003
17.22689075630252,4.854919433594006
17.298408725192203,4.88330078125
17.3788664401931,4.904319763184006
17.45038440908278,4.917182922362997
17.521902377972467,4.922584533690994
17.60236009297336,4.923133850097997
17.673878061863043,4.923851013184006
17.745396030752726,4.930450439452997
17.82585374575362,4.946090698242003
17.897371714643302,4.970329284667997
17.96888968353299,5.0011291503909945
18.049347398533882,5.036354064940994
18.120865367423566,5.074043273925994
18.19238333631325,5.112251281737997
18.272841051314142,5.149467468262003
18.344359020203825,5.185066223145
18.415876989093512,5.219291687012003
18.4963347040944,5.252731323242003
18.56785267298409,5.286033630370994
18.63937064187377,5.319900512695
18.719828356874665,5.354713439940994
18.791346325764348,5.38996887207
18.862864294654035,5.424705505370994
18.943322009654924,5.458251953125
19.01483997854461,5.49063873291
19.086357947434294,5.522354125977003
19.166815662435187,5.55387878418
19.23833363132487,5.585708618164006
19.309851600214554,5.6182556152340055
19.390309315215447,5.651786804199006
19.461827284105134,5.686660766602003
19.533345252994817,5.722816467285
19.61380296799571,5.759468078612997
19.685320936885393,5.795532226562003
19.756838905775076,5.830444335937003
19.83729662077597,5.864448547362997
19.908814589665656,5.898056030272997
19.980332558555336,5.931694030762003
20.060790273556233,5.965866088867003
20.132308242445916,6.0008544921875
20.2038262113356,6.036163330078097
20.284283926336492,6.070899963378906
20.355801895226175,6.104598999023395
20.43625961022707,6.137550354003906
20.507777579116755,6.170387268066406
20.57929554800644,6.203659057617202
20.65975326300733,6.237930297851605
20.731271231897015,6.273284912109403
20.802789200786698,6.3089599609375
20.88324691578759,6.343902587890597
20.954764884677274,6.377540588378906
21.026282853566958,6.410125732421903
21.106740568567854,6.442161560058594
21.178258537457538,6.473884582519503
21.24977650634722,6.505599975585895
21.330234221348114,6.537521362304702
21.401752190237797,6.569664001464801
21.47327015912748,6.601959228515597
21.553727874128377,6.633956909179702
21.62524584301806,6.664596557617202
21.69676381190774,6.6923828125
21.777221526908637,6.715415954589801
21.84873949579832,6.7317428588867045
21.920257464688003,6.741249084472699
22.000715179688896,6.747543334960895
22.07223314857858,6.756927490234403
22.143751117468263,6.774391174316406
22.22420883246916,6.801544189453097
22.295726801358843,6.837303161621094
22.367244770248526,6.878379821777301
22.44770248524942,6.919692993164105
22.519220454139102,6.957138061523395
22.590738423028785,6.989753723144503
22.671196138029682,7.0200881958007955
22.74271410691936,7.052947998046903
22.814232075809045,7.0918502807617045
22.89468979080994,7.1353073120117045
22.966207759699625,7.177131652832003
23.037725728589308,7.211029052734403
23.1181834435902,7.235977172851605
23.189701412479884,7.256149291992202
23.261219381369568,7.276268005371094
23.341677096370464,7.298904418945298
23.413195065260147,7.324592590332003
23.49365278026104,7.352745056152301
23.565170749150724,7.3825149536132955
23.636688718040407,7.413124084472699
23.717146433041304,7.443939208984403
23.788664401930983,7.474632263183594
23.860182370820667,7.5051956176757955
23.940640085821563,7.535659790039105
24.012158054711247,7.566146850585895
24.08367602360093,7.596725463867202
24.164133738601823,7.627304077148395
24.235651707491506,7.657867431640597
24.30716967638119,7.688369750976605
24.387627391382086,7.718635559082003
24.45914536027177,7.748680114746094
24.53066332916145,7.7784957885742045
24.611121044162346,7.808113098144503
24.68263901305203,7.837738037109403
24.754156981941712,7.867492675781193
24.834614696942605,7.897216796875
24.90613266583229,7.9266357421875
24.977650634721975,7.955490112304702
25.05810834972287,7.983551025390597
25.12962631861255,8.011154174804702
25.201144287502235,8.039085388183594
25.281602002503128,8.067832946777301
25.35311997139281,8.097297668457003
25.424637940282498,8.127258300781193
25.505095655283387,8.157432556152301
25.57661362417307,8.187431335449205
25.648131593062757,8.216926574707003
25.728589308063647,8.245620727539105
25.800107276953334,8.273277282714801
25.871625245843017,8.300186157226605
25.952082960843914,8.326858520507798
26.023600929733597,8.353088378906193
26.095118898623284,8.377899169921903
26.175576613624173,8.400260925292997
26.247094582513856,8.419441223144503
26.32755229751475,8.435417175292997
26.399070266404433,8.449363708496094
26.47058823529412,8.462997436523395
26.55104595029501,8.477523803710895
26.622563919184692,8.493675231933594
26.69408188807438,8.512001037597699
26.77453960307527,8.532424926757798
26.846057571964955,8.554519653320298
26.91757554085464,8.578178405761705
26.998033255855535,8.603691101074205
27.06955122474522,8.630905151367202
27.1410691936349,8.659049987792997
27.221526908635795,8.687049865722699
27.293044877525478,8.713691711425795
27.364562846415165,8.737701416015597
27.445020561416055,8.758255004882798
27.51653853030574,8.775085449218693
27.588056499195424,8.788116455078097
27.668514214196314,8.797904968261705
27.740032183086,8.806640625
27.811550151975684,8.817497253417997
27.892007866976577,8.832572937011705
27.96352583586626,8.852165222167997
28.035043804755944,8.875480651855497
28.11550151975684,8.9012451171875
28.18701948864652,8.928146362304702
28.258537457536203,8.955589294433594
28.3389951725371,8.983634948730497
28.410513141426787,9.011993408203097
28.48203111031647,9.039733886718693
28.562488825317363,9.065742492675795
28.634006794207046,9.0888671875
28.70552476309673,9.108116149902301
28.785982478097623,9.12353515625
28.857500446987306,9.136482238769503
28.92901841587699,9.149162292480497
29.009476130877882,9.163795471191406
29.080994099767565,9.182029724121094
29.15251206865725,9.204277038574205
29.23296978365814,9.229934692382798
29.304487752547825,9.258003234863295
29.38494546754872,9.287086486816406
29.45646343643841,9.315490722656193
29.52798140532809,9.341697692871094
29.608439120328985,9.364471435546903
29.679957089218668,9.383125305175795
29.75147505810835,9.398475646972699
29.831932773109244,9.412857055664105
29.903450741998927,9.428329467773395
29.97496871088861,9.445198059082003
30.055426425889504,9.4619140625
30.126944394779187,9.475845336914105
30.19846236366887,9.484535217285199
30.278920078669763,9.487922668457003
30.350438047559447,9.489524841308594
30.42195601644913,9.495010375976605
30.50241373145003,9.509162902832003
30.573931700339713,9.533805847167997
30.645449669229397,9.567214965820298
30.72590738423029,9.604240417480497
30.797425353119973,9.638107299804702
30.868943322009656,9.664230346679702
30.94940103701055,9.682929992675795
31.020919005900232,9.697204589843693
31.092436974789916,9.709320068359403
31.17289468979081,9.720588684082003
31.244412658680492,9.732826232910199
